TIME(2022/01/27 09:39:32.995),TIMETICK(f=10000000),FPOGX,FPOGY
18.06679,2269256820465,0.08357,0.25043
18.07324,2269256885142,0.08357,0.25043
18.07925,2269256945234,0.08679,0.27653
18.08569,2269257009595,0.08966,0.29973
18.09315,2269257084196,0.08754,0.2887
18.09946,2269257147225,0.09017,0.34009
18.10611,2269257213796,0.08929,0.51625
18.11287,2269257281425,0.07818,0.53108
18.11945,2269257347137,0.07588,0.62682
18.12648,2269257417528,0.07588,0.62682
18.13303,2269257482879,0.07588,0.62682
18.13954,2269257548106,0.0,0.0
18.14651,2269257617778,0.0,0.0
18.15326,2269257685311,0.0,0.0
18.15979,2269257750533,0.0,0.0
18.16644,2269257817120,0.0,0.0
18.17383,2269257890960,0.0,0.0
18.18015,2269257954157,0.0,0.0
18.18739,2269258026629,0.0,0.0
18.19403,2269258092988,0.0,0.0
18.19992,2269258151791,0.0,0.0
18.2065,2269258217601,0.0,0.0
18.21434,2269258296053,0.0,0.0
18.22107,2269258363327,0.0,0.0
18.22755,2269258428254,0.0,0.0
18.23351,2269258487732,0.0,0.0
18.24019,2269258554614,0.0,0.0
18.24675,2269258620130,0.0,0.0
18.25357,2269258688308,0.0,0.0
18.26031,2269258755794,0.0,0.0
18.26808,2269258833522,0.0,0.0
18.27531,2269258905754,0.0,0.0
18.28099,2269258962638,0.0,0.0
18.28857,2269259038473,0.0,0.0
18.29495,2269259102248,0.0,0.0
18.3013,2269259165645,0.0,0.0
18.30841,2269259236741,0.0,0.0
18.31378,2269259290429,0.07302,0.30325
18.321,2269259362604,0.16333,0.64484
18.3271,2269259423637,0.16333,0.64484
18.33461,2269259498713,0.16333,0.64484
18.3407,2269259559653,0.0,0.0
18.34731,2269259625672,0.09032,0.34159
18.35396,2269259692277,0.09032,0.34159
18.36121,2269259764779,0.15389,0.50811
18.36737,2269259826296,0.14051,0.42057
18.3744,2269259896753,0.14051,0.42057
18.38196,2269259972282,0.12714,0.33304
18.38887,2269260041370,0.12714,0.33304
18.39507,2269260103283,0.14229,0.4323
18.40146,2269260167241,0.14986,0.48192
18.40776,2269260230194,0.14986,0.48192
18.41554,2269260308034,0.15698,0.52602
18.42159,2269260368532,0.16409,0.57012
18.4278,2269260430640,0.16409,0.57012
18.43533,2269260505918,0.16409,0.57012
18.4418,2269260570738,0.15181,0.46229
18.44777,2269260630392,0.15181,0.46229
18.45435,2269260696182,0.15955,0.52543
18.46135,2269260766204,0.16342,0.557
18.46774,2269260830089,0.16342,0.557
18.47469,2269260899499,0.15581,0.6405
18.48119,2269260964511,0.1091,0.73484
18.48792,2269261031782,0.1091,0.73484
18.49489,2269261101523,0.1091,0.73484
18.5016,2269261168702,0.0,0.0
18.508,2269261232547,0.0,0.0
18.51477,2269261300391,0.0,0.0
18.52147,2269261367288,0.0,0.0
18.52821,2269261434795,0.0,0.0
18.5349,2269261501674,0.0,0.0
18.54268,2269261579421,0.0,0.0
18.54839,2269261636460,0.0,0.0
18.55507,2269261703370,0.02574,0.3701
18.5616,2269261768695,0.05147,0.74019
18.5685,2269261837559,0.05147,0.74019
18.57516,2269261904323,0.05147,0.74019
18.58163,2269261969051,0.0,0.0
18.58958,2269262048523,0.0,0.0
18.59668,2269262119516,0.0,0.0
18.60271,2269262179791,0.0,0.0
18.6095,2269262247703,0.0,0.0
18.61581,2269262310760,0.0,0.0
18.62228,2269262375488,0.0,0.0
18.62926,2269262445229,0.0,0.0
18.63531,2269262505809,0.0,0.0
18.64195,2269262572253,0.0,0.0
18.6498,2269262650625,0.0,0.0
18.65567,2269262709423,0.0,0.0
18.66216,2269262774171,0.0,0.0
18.66884,2269262841054,0.0,0.0
18.67542,2269262906770,0.0,0.0
18.68219,2269262974607,0.0,0.0
18.68889,2269263041553,0.0,0.0
18.69572,2269263109931,0.0,0.0
18.70258,2269263178459,0.0,0.0
18.70949,2269263247562,0.0,0.0
18.71606,2269263313331,0.0,0.0
18.72273,2269263379970,0.0,0.0
18.72993,2269263452046,0.0,0.0
18.73595,2269263512110,0.0,0.0
18.74323,2269263584909,0.0,0.0
18.74977,2269263650380,0.0,0.0
18.75584,2269263711156,0.0,0.0
18.76257,2269263778319,0.0,0.0
18.76942,2269263846827,0.0,0.0
18.77612,2269263913877,0.0,0.0
18.78282,2269263980933,0.0,0.0
18.78952,2269264047861,0.0,0.0
18.79759,2269264128608,0.0,0.0
18.80266,2269264179270,0.0,0.0
18.81079,2269264260507,0.0,0.0
18.81673,2269264319980,0.0,0.0
18.82439,2269264396594,0.0,0.0
18.83034,2269264456047,0.0,0.0
18.83781,2269264530774,0.0,0.0
18.84465,2269264599181,0.0,0.0
18.85043,2269264656932,0.0,0.0
18.85648,2269264717379,0.0,0.0
18.86383,2269264790919,0.0,0.0
18.8707,2269264859646,0.0,0.0
18.8773,2269264925649,0.0,0.0
18.8833,2269264985657,0.0,0.0
18.88976,2269265050162,0.0,0.0
18.89671,2269265119838,0.0,0.0
18.90359,2269265188560,0.0,0.0
18.91022,2269265254861,0.0,0.0
18.91762,2269265328818,0.0,0.0
18.92445,2269265397142,0.05345,0.62821
18.93056,2269265458258,0.05345,0.62821
18.93799,2269265532608,0.06594,0.65526
18.94492,2269265601785,0.06594,0.65526
18.95107,2269265663345,0.06594,0.65526
18.95764,2269265729106,0.06594,0.65526
18.96361,2269265788683,0.07219,0.66878
18.97069,2269265859519,0.07219,0.66878
18.97862,2269265938902,0.07219,0.66878
18.98526,2269266005252,0.0,0.0
18.99193,2269266071951,0.0,0.0
18.99699,2269266122530,0.0,0.0
19.00381,2269266190863,0.0,0.0
19.01059,2269266258520,0.04546,0.35467
19.01726,2269266325199,0.04981,0.28242
19.0249,2269266401649,0.08873,0.36201
19.03246,2269266477155,0.10274,0.30039
19.03793,2269266531999,0.10725,0.28223
19.04428,2269266595478,0.11598,0.2171
19.05244,2269266677164,0.11544,0.19185
19.05809,2269266733574,0.1325,0.25691
19.06497,2269266802317,0.13214,0.2529
19.07201,2269266872791,0.13192,0.25049
19.07748,2269266927572,0.13505,0.28122
19.08421,2269266994749,0.13711,0.29188
19.09166,2269267069302,0.13866,0.29987
19.09821,2269267134715,0.14121,0.30023
19.10481,2269267200771,0.13747,0.28159
19.11084,2269267261123,0.13441,0.26635
19.11768,2269267329351,0.13209,0.25251
19.1244,2269267396681,0.12799,0.24377
19.13115,2269267464146,0.12448,0.23628
19.13792,2269267531911,0.11783,0.22185
19.1454,2269267606593,0.11825,0.2171
19.15178,2269267670376,0.11863,0.21291
19.15927,2269267745427,0.11137,0.17397
19.16618,2269267814500,0.11153,0.13813
19.17215,2269267874169,0.11159,0.12618
19.17989,2269267951513,0.10924,0.10359
19.18556,2269268008310,0.11713,0.15159
19.19122,2269268064885,0.1224,0.1836
19.19958,2269268148510,0.12122,0.17193
19.20534,2269268206061,0.12213,0.16122
19.21289,2269268281503,0.12284,0.15288
19.21819,2269268334446,0.12549,0.1721
19.22475,2269268400090,0.12622,0.17709
19.23157,2269268468344,0.12682,0.18125
19.23984,2269268550986,0.12961,0.19414
19.24654,2269268618000,0.13183,0.20307
19.25243,2269268676850,0.13375,0.21081
19.25986,2269268751261,0.14101,0.25384
19.26685,2269268821139,0.15466,0.3079
19.27299,2269268882638,0.15922,0.32592
19.27847,2269268937343,0.1572,0.28357
19.28635,2269269016058,0.15893,0.28073
19.29222,2269269074853,0.16008,0.27883
19.29872,2269269139889,0.16399,0.2843
19.30573,2269269209911,0.16752,0.28932
19.31308,2269269283410,0.17028,0.29323
19.32005,2269269353252,0.16891,0.29101
19.32521,2269269404748,0.16842,0.29127
19.33209,2269269473511,0.16801,0.29149
19.33882,2269269540919,0.1679,0.29494
19.34564,2269269609024,0.16898,0.29769
19.35269,2269269679542,0.16993,0.30008
19.35976,2269269750231,0.16946,0.30997
19.36542,2269269806856,0.1757,0.31105
19.37207,2269269873329,0.18124,0.31201
19.37889,2269269941583,0.18124,0.31201
19.38544,2269270006961,0.18124,0.31201
19.39227,2269270075354,0.18124,0.31201
19.39986,2269270151215,0.19182,0.3286
19.40561,2269270208756,0.19182,0.3286
19.41228,2269270275457,0.19182,0.3286
19.41907,2269270343407,0.0,0.0
19.42584,2269270411023,0.0,0.0
19.43266,2269270479264,0.0,0.0
19.43925,2269270545229,0.0,0.0
19.44589,2269270611543,0.0,0.0
19.45271,2269270679780,0.0,0.0
19.45961,2269270748756,0.0,0.0
19.46623,2269270815032,0.0,0.0
19.47263,2269270878970,0.0,0.0
19.47939,2269270946558,0.0,0.0
19.48712,2269271023907,0.0,0.0
19.49358,2269271088456,0.0,0.0
19.49988,2269271151417,0.4464,0.61708
19.50607,2269271213390,0.4464,0.61708
19.51309,2269271283635,0.4464,0.61708
19.51959,2269271348625,0.0,0.0
19.52617,2269271414362,0.0,0.0
19.53299,2269271482562,0.0,0.0
19.53949,2269271547615,0.0,0.0
19.54645,2269271617187,0.0,0.0
19.55299,2269271682588,0.0,0.0
19.55984,2269271751084,0.0,0.0
19.56639,2269271816615,0.0,0.0
19.57465,2269271899086,0.0,0.0
19.5815,2269271967689,0.0,0.0
19.58752,2269272027934,0.0,0.0
19.59358,2269272088514,0.0,0.0
19.60034,2269272156084,0.0,0.0
19.60735,2269272226150,0.0,0.0
19.61475,2269272300107,0.0,0.0
19.62181,2269272370802,0.0,0.0
19.62703,2269272422969,0.0,0.0
19.63347,2269272487397,0.0,0.0
19.64006,2269272553271,0.0,0.0
19.64693,2269272621860,0.0,0.0
19.65363,2269272688912,0.0,0.0
19.66031,2269272755811,0.0,0.0
19.66704,2269272823049,0.0,0.0
19.67429,2269272895539,0.0,0.0
19.68146,2269272967222,0.0,0.0
19.68797,2269273032422,0.22354,0.33793
19.69548,2269273107487,0.29805,0.45058
19.70157,2269273168286,0.43902,0.66602
19.7072,2269273224687,0.41293,0.64477
19.7159,2269273311682,0.40423,0.63769
19.72173,2269273369843,0.40232,0.3671
19.72829,2269273435573,0.44772,0.54156
19.73541,2269273506770,0.46285,0.59971
19.74071,2269273559709,0.49312,0.71601
19.74831,2269273635761,0.49312,0.71601
19.75392,2269273691879,0.49312,0.71601
19.76059,2269273758536,0.0,0.0
19.76746,2269273827264,0.0,0.0
19.77417,2269273894289,0.0,0.0
19.78091,2269273961835,0.0,0.0
19.78741,2269274026746,0.0,0.0
19.79428,2269274095480,0.0,0.0
19.80098,2269274162450,0.0,0.0
19.80772,2269274229825,0.0,0.0
19.8152,2269274304654,0.0,0.0
19.82117,2269274364325,0.0,0.0
19.82861,2269274438839,0.0,0.0
19.83424,2269274495047,0.0,0.0
19.84154,2269274568045,0.0,0.0
19.84775,2269274630130,0.0,0.0
19.85455,2269274698264,0.0,0.0
19.86276,2269274780301,0.0,0.0
19.86882,2269274840870,0.0,0.0
19.87473,2269274899927,0.0,0.0
19.88104,2269274963053,0.0,0.0
19.88808,2269275033424,0.0,0.0
19.89479,2269275100583,0.0,0.0
19.90175,2269275170117,0.0,0.0
19.90898,2269275242479,0.0,0.0
19.91595,2269275312191,0.0,0.0
19.92288,2269275381514,0.0,0.0
19.9301,2269275453590,0.0,0.0
19.93484,2269275501046,0.0,0.0
19.94279,2269275580590,0.0,0.0
19.94949,2269275647607,0.0,0.0
19.95494,2269275702017,0.0,0.0
19.96132,2269275765831,0.0,0.0
19.96851,2269275837649,0.0,0.0
19.97514,2269275904080,0.0,0.0
19.98212,2269275973890,0.0,0.0
19.98842,2269276036897,0.0,0.0
19.99521,2269276104780,0.0,0.0
20.00192,2269276171825,0.0,0.0
20.00868,2269276239497,0.0,0.0
20.01512,2269276303869,0.0,0.0
20.02209,2269276373566,0.0,0.0
20.02856,2269276438256,0.0,0.0
20.03539,2269276506514,0.0,0.0
20.04237,2269276576331,0.0,0.0
20.0486,2269276638639,0.0,0.0
20.05548,2269276707530,0.0,0.0
20.0621,2269276773669,0.0,0.0
20.06851,2269276837760,0.0,0.0
20.07545,2269276907231,0.0,0.0
20.08221,2269276974862,0.0,0.0
20.08884,2269277040990,0.0,0.0
20.0956,2269277108664,0.0,0.0
20.10236,2269277176208,0.0,0.0
20.10904,2269277243032,0.0,0.0
20.11563,2269277308899,0.0,0.0
20.12242,2269277376866,0.0,0.0
20.12906,2269277443239,0.0,0.0
20.13608,2269277513487,0.0,0.0
20.14268,2269277579575,0.0,0.0
20.14919,2269277644457,0.0,0.0
20.15579,2269277710566,0.0,0.0
20.16339,2269277786636,0.0,0.0
20.16998,2269277852494,0.0,0.0
20.17593,2269277912022,0.0,0.0
20.18259,2269277978569,0.0,0.0
20.18941,2269278046807,0.0,0.0
20.19624,2269278115022,0.0,0.0
20.20302,2269278182812,0.0,0.0
20.20938,2269278246472,0.0,0.0
20.21625,2269278315125,0.0,0.0
20.22302,2269278382849,0.0,0.0
20.23013,2269278453967,0.0,0.0
20.23636,2269278516174,0.0,0.0
20.24313,2269278583954,0.0,0.0
20.24963,2269278648962,0.0,0.0
20.25688,2269278721527,0.0,0.0
20.26329,2269278785634,0.0,0.0
20.27026,2269278855278,0.0,0.0
20.27676,2269278920278,0.0,0.0
20.28371,2269278989681,0.0,0.0
20.2908,2269279060697,0.0,0.0
20.29657,2269279118381,0.0,0.0
20.30322,2269279184930,0.0,0.0
20.31013,2269279253933,0.0,0.0
20.31804,2269279332979,0.0,0.0
20.32436,2269279396246,0.0,0.0
20.33113,2269279463906,0.0,0.0
20.33783,2269279530908,0.0,0.0
20.34413,2269279593906,0.0,0.0
20.35027,2269279655243,0.0,0.0
20.35818,2269279734509,0.0,0.0
20.36449,2269279797555,0.0,0.0
20.37137,2269279866331,0.0,0.0
20.37695,2269279922217,0.0,0.0
20.38333,2269279985954,0.0,0.0
20.39044,2269280057141,0.0,0.0
20.39716,2269280124182,0.0,0.0
20.4039,2269280191733,0.0,0.0
20.41055,2269280258244,0.0,0.0
20.41734,2269280326107,0.0,0.0
20.42381,2269280390805,0.0,0.0
20.43077,2269280460363,0.0,0.0
20.43771,2269280529739,0.0,0.0
20.44441,2269280596780,0.0,0.0
20.45166,2269280669311,0.0,0.0
20.45798,2269280732400,0.0,0.0
20.46397,2269280792344,0.0,0.0
20.47241,2269280876805,0.0,0.0
20.47874,2269280940060,0.0,0.0
20.48579,2269281010614,0.0,0.0
20.49251,2269281077709,0.0,0.0
20.4986,2269281138690,0.0,0.0
20.50481,2269281200774,0.0,0.0
20.51088,2269281261491,0.0,0.0
20.51775,2269281330164,0.0,0.0
20.52441,2269281396862,0.0,0.0
20.53114,2269281464132,0.0,0.0
20.53786,2269281531188,0.0,0.0
20.54471,2269281599733,0.0,0.0
20.55118,2269281664459,0.0,0.0
20.55753,2269281727948,0.0,0.0
20.56612,2269281813860,0.0,0.0
20.57126,2269281865180,0.0,0.0
20.57797,2269281932376,0.0,0.0
20.58511,2269282003762,0.0,0.0
20.59186,2269282071298,0.0,0.0
20.59851,2269282137761,0.0,0.0
20.60519,2269282204590,0.0,0.0
20.61153,2269282267870,0.0,0.0
20.61829,2269282335593,0.0,0.0
20.62514,2269282404064,0.0,0.0
20.63187,2269282471278,0.0,0.0
20.63814,2269282534028,0.0,0.0
20.64581,2269282610728,0.0,0.0
20.65253,2269282677950,0.0,0.0
20.65871,2269282739696,0.0,0.0
20.66562,2269282808779,0.0,0.0
20.673,2269282882765,0.0,0.0
20.6799,2269282951703,0.0,0.0
20.68665,2269283019102,0.0,0.0
20.69344,2269283086976,0.0,0.0
20.69962,2269283148876,0.0,0.0
20.70625,2269283215195,0.0,0.0
20.71342,2269283286878,0.0,0.0
20.71971,2269283349725,0.0,0.0
20.72523,2269283405065,0.0,0.0
20.73201,2269283472788,0.0,0.0
20.73866,2269283539322,0.0,0.0
20.74632,2269283615879,0.0,0.0
20.75291,2269283681815,0.0,0.0
20.76035,2269283756106,0.0,0.0
20.7668,2269283820601,0.0,0.0
20.77254,2269283878066,0.0,0.0
20.77901,2269283942723,0.0,0.0
20.78571,2269284009692,0.0,0.0
20.79236,2269284076198,0.0,0.0
20.79916,2269284144301,0.0,0.0
20.80588,2269284211450,0.0,0.0
20.81258,2269284278495,0.0,0.0
20.81949,2269284347557,0.0,0.0
20.82605,2269284413186,0.0,0.0
20.83237,2269284476318,0.0,0.0
20.84013,2269284553982,0.0,0.0
20.84572,2269284609894,0.0,0.0
20.85254,2269284678014,0.0,0.0
20.85915,2269284744141,0.0,0.0
20.866,2269284812621,0.0,0.0
20.87282,2269284880906,0.0,0.0
20.8795,2269284947625,0.0,0.0
20.886,2269285012726,0.0,0.0
20.89326,2269285085264,0.0,0.0
20.90012,2269285153847,0.0,0.0
20.90633,2269285215987,0.0,0.0
20.91397,2269285292343,0.0,0.0
20.9203,2269285355723,0.0,0.0
20.92615,2269285414060,0.0,0.0
20.93311,2269285483726,0.15842,0.26323
20.93977,2269285550337,0.21122,0.35098
20.94647,2269285617336,0.32295,0.53343
20.9532,2269285684735,0.341,0.60055
20.95984,2269285750991,0.34701,0.62292
20.9666,2269285818584,0.33492,0.57929
20.97362,2269285888886,0.31939,0.49746
20.98024,2269285955018,0.30903,0.44291
20.98703,2269286023013,0.30061,0.41339
20.99397,2269286092395,0.29169,0.37351
21.00003,2269286153026,0.28475,0.3425
21.00716,2269286224169,0.28475,0.3425
21.01418,2269286294432,0.28475,0.3425
21.02075,2269286360241,0.28475,0.3425
21.02765,2269286429192,0.27997,0.31863
21.03485,2269286501125,0.27997,0.31863
21.04008,2269286553454,0.27997,0.31863
21.04675,2269286620223,0.0,0.0
21.0536,2269286688743,0.0,0.0
21.06033,2269286755996,0.0,0.0
21.06706,2269286823307,0.0,0.0
21.07355,2269286888162,0.0,0.0
21.08246,2269286977175,0.0,0.0
21.08696,2269287022230,0.0,0.0
21.09492,2269287101970,0.0,0.0
21.10226,2269287175358,0.0,0.0
21.10754,2269287228112,0.0,0.0
21.11418,2269287294497,0.0,0.0
21.12064,2269287358984,0.0,0.0
21.12808,2269287433553,0.0,0.0
21.13469,2269287499575,0.0,0.0
21.1407,2269287559719,0.0,0.0
21.14743,2269287626966,0.0,0.0
21.15509,2269287703573,0.0,0.0
21.16057,2269287758352,0.0,0.0
21.16747,2269287827288,0.0,0.0
21.17398,2269287892412,0.0,0.0
21.18155,2269287968187,0.0,0.0
21.18742,2269288026865,0.0,0.0
21.19547,2269288107287,0.0,0.0
21.20081,2269288160748,0.0,0.0
21.20795,2269288232072,0.0,0.0
21.2153,2269288305604,0.0,0.0
21.22186,2269288371261,0.0,0.0
21.22917,2269288444375,0.0,0.0
21.23499,2269288502528,0.0,0.0
21.24115,2269288564181,0.0,0.0
21.24937,2269288646473,0.0,0.0
21.25539,2269288706517,0.15616,0.1825
21.26157,2269288768252,0.20821,0.24333
21.26779,2269288830551,0.30773,0.35874
21.27469,2269288899528,0.30553,0.37237
21.28125,2269288965141,0.3048,0.37691
21.28896,2269289042255,0.30565,0.42294
21.29507,2269289103364,0.30872,0.49377
21.30359,2269289188482,0.31437,0.56792
21.30882,2269289240917,0.30967,0.4749
21.31647,2269289317369,0.29081,0.4333
21.32242,2269289376839,0.27949,0.40834
21.32889,2269289441563,0.28117,0.39666
21.33562,2269289508774,0.28727,0.41473
21.34245,2269289577248,0.29185,0.42829
21.34886,2269289641279,0.29297,0.43394
21.35561,2269289708655,0.29572,0.43426
21.36273,2269289779928,0.29798,0.43451
21.36856,2269289838296,0.29703,0.42357
21.37527,2269289905404,0.29455,0.41597
21.38179,2269289970538,0.28877,0.38305
21.38846,2269290037202,0.29174,0.47673
21.39555,2269290108152,0.29174,0.47673
21.40308,2269290183448,0.29471,0.57041
21.40857,2269290238335,0.29471,0.57041
21.41629,2269290315560,0.29471,0.57041
21.42386,2269290391270,0.0,0.0
21.42995,2269290452120,0.0,0.0
21.43695,2269290522097,0.0,0.0
21.4426,2269290578683,0.0,0.0
21.44949,2269290647583,0.0,0.0
21.45663,2269290719057,0.0,0.0
21.46371,2269290789753,0.0,0.0
21.46974,2269290850115,0.0,0.0
21.47563,2269290908918,0.0,0.0
21.48329,2269290985507,0.0,0.0
21.48973,2269291049910,0.0,0.0
21.4957,2269291109700,0.0,0.0
21.50244,2269291177107,0.0,0.0
21.50911,2269291243733,0.0,0.0
21.51552,2269291307791,0.0,0.0
21.52257,2269291378383,0.29471,0.57041
21.52902,2269291442938,0.29471,0.57041
21.53569,2269291509600,0.29471,0.57041
21.54251,2269291577700,0.0,0.0
21.54913,2269291644032,0.0,0.0
21.55603,2269291712994,0.0,0.0
21.56247,2269291777292,0.0,0.0
21.56947,2269291847342,0.0,0.0
21.57594,2269291912091,0.0,0.0
21.58279,2269291980660,0.0,0.0
21.58931,2269292045823,0.0,0.0
21.5961,2269292113690,0.0,0.0
21.60268,2269292179447,0.0,0.0
21.60954,2269292248067,0.0,0.0
21.61617,2269292314375,0.0,0.0
21.62286,2269292381367,0.0,0.0
21.62962,2269292448945,0.0,0.0
21.63667,2269292519454,0.08036,0.38917
21.64336,2269292586258,0.16073,0.77834
21.6499,2269292651753,0.13332,0.75317
21.65686,2269292721294,0.15037,0.80853
21.66307,2269292783334,0.15889,0.83621
21.67044,2269292857018,0.15377,0.8344
21.67696,2269292922292,0.14359,0.81146
21.68332,2269292985778,0.13632,0.79507
21.68982,2269293050817,0.13073,0.77927
21.69661,2269293118686,0.12737,0.76659
21.70337,2269293186280,0.12469,0.75645
21.71004,2269293252978,0.12499,0.75507
21.71712,2269293323881,0.12568,0.75564
21.72395,2269293392159,0.12627,0.75613
21.73073,2269293459972,0.12383,0.75409
21.73758,2269293528415,0.12486,0.75353
21.74359,2269293588612,0.11471,0.72533
21.75137,2269293666343,0.11385,0.7007
21.75729,2269293725655,0.11098,0.68916
21.76526,2269293805201,0.10955,0.6834
21.77132,2269293865822,0.10848,0.67488
21.77805,2269293933138,0.1085,0.67128
21.78476,2269294000182,0.10852,0.66871
21.7903,2269294055665,0.10852,0.66871
21.79704,2269294123038,0.10852,0.66871
21.8037,2269294189604,0.10852,0.66871
21.81056,2269294258208,0.10749,0.65928
21.81732,2269294325930,0.10749,0.65928
21.82584,2269294411007,0.10749,0.65928
21.83157,2269294468446,0.0,0.0
21.83795,2269294532237,0.0,0.0
21.84482,2269294600782,0.0,0.0
21.85141,2269294666709,0.0,0.0
21.85913,2269294743955,0.0,0.0
21.86578,2269294810472,0.0,0.0
21.87122,2269294864783,0.0,0.0
21.87865,2269294939177,0.0,0.0
21.88489,2269295001577,0.0,0.0
21.89214,2269295074050,0.0,0.0
21.89853,2269295138001,0.0,0.0
21.90425,2269295195161,0.0,0.0
21.91096,2269295262345,0.0,0.0
21.91798,2269295332425,0.0,0.0
21.92516,2269295404246,0.0,0.0
21.93127,2269295465437,0.0,0.0
21.93831,2269295535818,0.0,0.0
21.94534,2269295606128,0.0,0.0
21.95201,2269295672764,0.0,0.0
21.95821,2269295734705,0.0,0.0
21.96446,2269295797325,0.0,0.0
21.97224,2269295875138,0.0,0.0
21.97874,2269295940083,0.0,0.0
21.98595,2269296012091,0.0,0.0
21.99207,2269296073324,0.0,0.0
21.99921,2269296144774,0.0,0.0
22.00581,2269296210859,0.0,0.0
22.01138,2269296266499,0.0,0.0
22.01801,2269296332648,0.0,0.0
22.02484,2269296401005,0.0,0.0
22.0316,2269296468617,0.0,0.0
22.03833,2269296535960,0.0,0.0
22.0446,2269296598604,0.0,0.0
22.05183,2269296670937,0.0,0.0
22.05849,2269296737516,0.0,0.0
22.06512,2269296803889,0.0,0.0
22.07187,2269296871410,0.0,0.0
22.07838,2269296936435,0.0,0.0
22.08527,2269297005354,0.0,0.0
22.09193,2269297071949,0.0,0.0
22.09865,2269297139158,0.0,0.0
22.10532,2269297205859,0.0,0.0
22.11205,2269297273092,0.0,0.0
22.11897,2269297342355,0.0,0.0
22.12524,2269297405140,0.0,0.0
22.13203,2269297473037,0.0,0.0
22.13892,2269297541833,0.0,0.0
22.14537,2269297606386,0.0,0.0
22.15201,2269297672684,0.0,0.0
22.15886,2269297741325,0.0,0.0
22.16547,2269297807252,0.0,0.0
22.17293,2269297881912,0.0,0.0
22.17923,2269297944932,0.0,0.0
22.18683,2269298020924,0.0,0.0
22.19235,2269298076242,0.0,0.0
22.19905,2269298143098,0.0,0.0
22.20583,2269298210948,0.0,0.0
22.21246,2269298277220,0.18054,0.29853
22.21901,2269298342714,0.18144,0.34508
22.22585,2269298411137,0.18174,0.36059
22.23245,2269298477133,0.19986,0.43706
22.23921,2269298544705,0.19986,0.43706
22.24687,2269298621340,0.19986,0.43706
22.25322,2269298684905,0.0,0.0
22.25963,2269298748902,0.0,0.0
22.26596,2269298812320,0.0,0.0
22.2726,2269298878589,0.0,0.0
22.27942,2269298946884,0.09008,0.27856
22.28642,2269299016935,0.12011,0.37141
22.29303,2269299082972,0.18672,0.55883
22.29959,2269299148605,0.18121,0.54071
22.30661,2269299218697,0.17937,0.53467
22.31357,2269299288368,0.18646,0.55458
22.31978,2269299350473,0.19055,0.53807
22.32664,2269299419131,0.19327,0.52706
22.33316,2269299484210,0.19592,0.53524
22.33972,2269299549946,0.19797,0.54116
22.34647,2269299617253,0.19956,0.54577
22.35318,2269299684438,0.19957,0.54004
22.35989,2269299751629,0.20197,0.54376
22.36729,2269299825558,0.20397,0.54686
22.37411,2269299893764,0.20498,0.54898
22.37991,2269299951861,0.20498,0.54898
22.38782,2269300030790,0.20498,0.54898
22.39392,2269300091792,0.20624,0.55996
22.40076,2269300160250,0.20696,0.56283
22.40671,2269300219771,0.20759,0.56534
22.414,2269300292669,0.20759,0.56534
22.42148,2269300367474,0.20802,0.55738
22.42761,2269300428791,0.2084,0.55031
22.43559,2269300508589,0.21012,0.55343
22.44016,2269300554197,0.21035,0.55606
22.4469,2269300621682,0.21056,0.55844
22.45349,2269300687556,0.21109,0.5611
22.46049,2269300757662,0.21109,0.5611
22.46779,2269300830471,0.21109,0.5611
22.47374,2269300890018,0.21163,0.55676
22.4805,2269300957661,0.21341,0.56029
22.487,2269301022715,0.21341,0.56029
22.49411,2269301093741,0.21341,0.56029
22.5006,2269301158683,0.2142,0.55644
22.508,2269301232591,0.21494,0.55289
22.51378,2269301290484,0.22337,0.51537
22.52144,2269301367085,0.22337,0.51537
22.52823,2269301434991,0.22337,0.51537
22.53497,2269301502444,0.0,0.0
22.54073,2269301559848,0.0,0.0
22.54721,2269301624710,0.0,0.0
22.55394,2269301692069,0.0,0.0
22.56081,2269301760747,0.0,0.0
22.56755,2269301828109,0.0,0.0
22.57503,2269301902939,0.0,0.0
22.58075,2269301960157,0.0,0.0
22.58717,2269302024445,0.0,0.0
22.59497,2269302102340,0.0,0.0
22.6024,2269302176751,0.0,0.0
22.60841,2269302236748,0.0,0.0
22.61426,2269302295229,0.0,0.0
22.62219,2269302374603,0.0,0.0
22.62851,2269302437709,0.0,0.0
22.6355,2269302507563,0.0,0.0
22.64101,2269302562709,0.0,0.0
22.64784,2269302631080,0.0,0.0
22.65459,2269302698568,0.0,0.0
22.66124,2269302765061,0.0,0.0
22.6678,2269302830691,0.0,0.0
22.67473,2269302899881,0.0,0.0
22.68143,2269302966998,0.0,0.0
22.68822,2269303034840,0.0,0.0
22.6956,2269303108651,0.0,0.0
22.70105,2269303163188,0.0,0.0
22.70798,2269303232495,0.0,0.0
22.71487,2269303301379,0.0,0.0
22.72157,2269303368393,0.0956,0.06099
22.72832,2269303435881,0.12747,0.08132
22.735,2269303502713,0.1824,0.11056
22.74178,2269303570352,0.18154,0.11467
22.74844,2269303637143,0.18126,0.11603
22.75485,2269303701237,0.18247,0.12513
22.7616,2269303768676,0.17997,0.12323
22.76836,2269303836260,0.1783,0.12197
22.77501,2269303902751,0.18246,0.13545
22.78358,2269303988509,0.18333,0.14972
22.78839,2269304036629,0.184,0.16083
22.79526,2269304105199,0.18892,0.19402
22.80203,2269304172941,0.19356,0.22115
