TIME(2022/02/09 15:49:20.545),TIMETICK(f=10000000),FPOGX,FPOGY
303.23193,727231274357,0.40825,0.37735
303.23889,727231343995,0.40829,0.37816
303.24536,727231408765,0.40873,0.3789
303.25189,727231473719,0.40895,0.37738
303.25873,727231542102,0.40913,0.37609
303.26575,727231612449,0.40892,0.37666
303.27197,727231674979,0.40851,0.37648
303.27917,727231746668,0.40815,0.37632
303.28625,727231817356,0.40805,0.37717
303.29242,727231879202,0.40783,0.37673
303.29895,727231944374,0.40763,0.37633
303.30542,727232009088,0.40758,0.37549
303.31232,727232078122,0.40767,0.37519
303.31885,727232143301,0.40775,0.37491
303.32568,727232211758,0.40703,0.37435
303.33228,727232277585,0.4068,0.37417
303.33899,727232344653,0.40659,0.374
303.3457,727232412004,0.40572,0.37314
303.35327,727232488037,0.40459,0.37275
303.35901,727232544856,0.40354,0.37239
303.36584,727232613437,0.40167,0.37132
303.37256,727232680624,0.40042,0.37073
303.37927,727232747488,0.39924,0.37019
303.38733,727232828643,0.39829,0.36963
303.39252,727232880222,0.37809,0.28259
303.39911,727232945850,0.3654,-0.13783
303.40607,727233015547,0.37313,-0.29487
303.41266,727233081751,0.41175,-0.58742
303.41949,727233149774,0.45286,-0.59124
303.42578,727233213130,0.38929,-0.58731
303.43286,727233283641,0.41569,-0.5945
303.43933,727233348511,0.43153,-0.59881
303.44623,727233417464,0.43153,-0.59881
303.453,727233484959,0.43153,-0.59881
303.45959,727233551270,0.43153,-0.59881
303.4668,727233623152,0.43647,-0.60166
303.47333,727233688339,0.43647,-0.60166
303.4798,727233752990,0.43647,-0.60166
303.48676,727233822513,0.0,0.0
303.49316,727233886489,0.0,0.0
303.50006,727233955681,0.0,0.0
303.50635,727234018526,0.45845,-0.07874
303.51324,727234087707,0.45918,0.12854
303.5199,727234153982,0.45943,0.19763
303.52643,727234219231,0.46616,0.32997
303.53339,727234288746,0.47232,0.29083
303.54083,727234363394,0.47437,0.27778
303.54657,727234420938,0.48019,0.25738
303.55334,727234488798,0.46367,0.27175
303.55988,727234554085,0.45266,0.28134
303.56671,727234622170,0.43771,0.29012
303.5744,727234699158,0.42705,0.29328
303.5802,727234757089,0.41876,0.29574
303.58691,727234824081,0.41876,0.29574
303.59332,727234888158,0.41876,0.29574
303.60028,727234957909,0.41876,0.29574
303.60693,727235024599,0.41284,0.29146
303.61346,727235089831,0.46713,0.27296
303.62024,727235157569,0.48523,0.26679
303.62701,727235225194,0.53119,0.13035
303.63403,727235295611,0.49047,-0.01193
303.64044,727235359244,0.4769,-0.05935
303.64703,727235425441,0.44932,0.02674
303.65387,727235493557,0.46181,0.19746
303.66058,727235561011,0.46598,0.25437
303.66718,727235626980,0.4603,0.18112
303.6745,727235700065,0.45448,0.26559
303.6817,727235772262,0.45254,0.29375
303.68719,727235827294,0.4649,0.18689
303.69434,727235898659,0.46403,0.1337
303.70081,727235963121,0.46346,0.09825
303.7193,727236148140,0.46538,0.06986
303.72296,727236184859,0.46683,0.04856
303.73273,727236282133,0.46236,0.03758
303.73541,727236309193,0.47166,-0.02873
303.74097,727236364746,0.48116,-0.10939
303.74768,727236431951,0.41691,0.1202
303.75446,727236499307,0.41092,0.20078
303.76111,727236565943,0.3835,0.3579
303.76758,727236630570,0.40022,0.3499
303.77448,727236699700,0.42577,0.32352
303.78119,727236767027,0.43855,0.31034
303.78766,727236831710,0.43136,0.31815
303.79492,727236904043,0.43404,0.31855
303.80121,727236967152,0.43596,0.31883
303.8078,727237033163,0.43694,0.31936
303.8147,727237101982,0.44179,0.31272
303.8219,727237174057,0.44566,0.30741
303.82812,727237236025,0.44284,0.30711
303.83472,727237302074,0.44212,0.3061
303.84143,727237369440,0.44158,0.30426
303.8479,727237434262,0.44149,0.29881
303.85492,727237504199,0.44149,0.29881
303.86157,727237570998,0.44149,0.29881
303.86829,727237637957,0.44862,0.28727
303.87488,727237703714,0.4577,0.24666
303.88147,727237770055,0.47994,0.16618
303.88879,727237842763,0.48539,0.20461
303.89539,727237909130,0.47866,0.2
303.90167,727237971492,0.47552,0.19671
303.90845,727238039553,0.48118,0.20132
303.91577,727238113057,0.46808,0.20496
303.92169,727238172031,0.4585,0.20925
303.92987,727238253476,0.45705,0.21034
303.93506,727238305752,0.45508,0.21544
303.94196,727238374570,0.45344,0.22071
303.94867,727238441818,0.45389,0.23251
303.95532,727238508097,0.45567,0.23614
303.96185,727238573312,0.45719,0.23921
303.96869,727238641844,0.45382,0.24569
303.97546,727238709654,0.45588,0.24842
303.98199,727238775240,0.45769,0.25081
303.98926,727238847777,0.45819,0.25275
303.99622,727238917087,0.44804,0.28185
304.00275,727238982672,0.4219,0.29847
304.00879,727239042937,0.45857,0.15217
304.01562,727239111397,0.45454,0.16723
304.02234,727239178207,0.44526,0.24712
304.02954,727239250308,0.44094,0.12082
304.03625,727239317671,0.44298,0.18155
304.04297,727239384766,0.4442,0.21799
304.04901,727239445221,0.45866,0.15434
304.05566,727239511728,0.46087,0.12553
304.06238,727239579122,0.46252,0.10392
304.06921,727239647116,0.46473,0.0917
304.07574,727239712690,0.46504,0.10863
304.0824,727239779226,0.4653,0.12249
304.08917,727239846528,0.45764,0.10617
304.09595,727239914644,0.45743,0.12491
304.10254,727239980337,0.45724,0.14097
304.10999,727240054721,0.45394,0.15483
304.11609,727240116040,0.45196,0.16687
304.12354,727240190370,0.45022,0.1775
304.12988,727240253881,0.44948,0.16349
304.13623,727240317405,0.44948,0.16349
304.14404,727240395612,0.44948,0.16349
304.14948,727240449915,0.44025,0.12606
304.15619,727240516804,0.44025,0.12606
304.16296,727240584768,0.44025,0.12606
304.16949,727240649862,0.44221,0.09428
304.17645,727240719343,0.44381,0.10476
304.18304,727240785712,0.44526,0.11429
304.18964,727240851111,0.44502,0.12475
304.19623,727240917613,0.43194,0.16238
304.20306,727240985780,0.43569,0.25784
304.20996,727241054582,0.41878,0.28397
304.21655,727241120700,0.43078,0.10368
304.22382,727241193287,0.43949,-0.04621
304.23108,727241266039,0.41268,-0.0684
304.23779,727241333109,0.4018,-0.07053
304.24304,727241385531,0.39637,-0.0716
304.2511,727241466014,0.41152,0.00878
304.25659,727241520806,0.41801,0.0643
304.26349,727241589850,0.41984,0.12899
304.27014,727241656271,0.41984,0.12899
304.27679,727241723290,0.41984,0.12899
304.28351,727241790134,0.0,0.0
304.29034,727241858399,0.22208,0.13314
304.2973,727241928097,0.2881,0.18708
304.30359,727241991064,0.42816,0.28539
304.3103,727242057910,0.41442,0.27243
304.31683,727242123469,0.41245,0.26719
304.32373,727242192354,0.41147,0.26457
304.33063,727242261462,0.40889,0.27074
304.33716,727242326656,0.40916,0.26965
304.34546,727242409413,0.40936,0.26887
304.35052,727242460088,0.40959,0.2691
304.35724,727242527494,0.4118,0.2713
304.36395,727242594673,0.41356,0.27306
304.37048,727242660139,0.41591,0.27439
304.37726,727242727802,0.41946,0.27207
304.38397,727242794877,0.42247,0.27012
304.3916,727242871292,0.42618,0.24232
304.39734,727242928432,0.42756,0.24515
304.40393,727242994056,0.42876,0.24764
304.41083,727243063440,0.42926,0.25055
304.41724,727243127183,0.43068,0.24782
304.42456,727243200711,0.43195,0.24538
304.43091,727243264089,0.43255,0.24372
304.43768,727243331581,0.45056,0.21935
304.44452,727243400505,0.45623,0.20943
304.45123,727243467671,0.4601,0.23608
304.45752,727243530524,0.45614,0.24682
304.46558,727243611085,0.45377,0.25326
304.47113,727243666227,0.45259,0.25882
304.4776,727243730815,0.45177,0.26133
304.48456,727243800776,0.45115,0.26322
304.49158,727243870704,0.45201,0.26435
304.49792,727243934223,0.45088,0.26377
304.50452,727244000514,0.44995,0.26329
304.51123,727244067272,0.44949,0.26117
304.51801,727244135085,0.45002,0.25911
304.52472,727244202010,0.45048,0.25734
304.5318,727244273237,0.45013,0.25813
304.53809,727244336195,0.45017,0.25742
304.5459,727244413828,0.45021,0.25678
304.55206,727244475482,0.44846,0.25808
304.55829,727244537977,0.44702,0.26124
304.56464,727244601431,0.44573,0.26409
304.57159,727244671126,0.44472,0.26568
304.57855,727244740571,0.44393,0.26643
304.58496,727244804725,0.44321,0.26712
304.59155,727244870748,0.44316,0.2662
304.59839,727244938860,0.44596,0.26351
304.6051,727245006020,0.44854,0.26101
304.61255,727245080262,0.44854,0.26096
304.61847,727245139566,0.45051,0.25817
304.62518,727245207065,0.45234,0.25557
304.63196,727245274796,0.45415,0.25447
304.63904,727245345361,0.4537,0.25479
304.64514,727245406719,0.45328,0.25509
304.65204,727245475299,0.45237,0.25618
304.65839,727245539059,0.45174,0.25714
304.66608,727245616076,0.45115,0.25804
304.67291,727245684151,0.45016,0.25889
304.67896,727245744534,0.44951,0.25959
304.68536,727245808525,0.4489,0.26024
304.69202,727245875493,0.44891,0.2621
304.69897,727245944555,0.44884,0.2638
304.70563,727246011128,0.44018,0.2892
304.71198,727246074937,0.43892,0.29662
304.71893,727246144449,0.43406,0.29035
304.72571,727246211889,0.43163,0.28721
304.73218,727246277069,0.44205,0.28617
304.73901,727246345405,0.44386,0.27886
304.74664,727246421719,0.44516,0.27364
304.7525,727246479866,0.44853,0.27159
304.76001,727246555447,0.45073,0.27028
304.76593,727246614264,0.45248,0.26922
304.77313,727246686337,0.45225,0.26769
304.7796,727246750823,0.45254,0.26773
304.7865,727246820206,0.45278,0.26777
304.79266,727246881832,0.45264,0.26673
304.80011,727246956033,0.45356,0.26954
304.80615,727247016522,0.45436,0.272
304.81262,727247081256,0.45188,0.27202
304.81946,727247149847,0.44953,0.27369
304.8266,727247220840,0.44743,0.27518
304.83289,727247283998,0.44584,0.27614
304.83942,727247349150,0.44446,0.27792
304.84631,727247417955,0.44321,0.27954
304.85284,727247483451,0.44136,0.28017
304.86011,727247555994,0.44063,0.2801
304.867,727247625105,0.43995,0.28003
304.87286,727247683454,0.43875,0.27978
304.87976,727247752410,0.43731,0.28074
304.88666,727247821927,0.41147,0.29448
304.89313,727247886183,0.40771,0.28348
304.89978,727247952656,0.40888,0.28496
304.90649,727248020271,0.40947,0.2857
304.91302,727248085449,0.40833,0.28214
304.91992,727248154384,0.4063,0.27811
304.92664,727248221331,0.40486,0.27523
304.93335,727248288710,0.42297,0.25761
304.94,727248354913,0.42133,0.25577
304.94647,727248419543,0.42001,0.25429
304.95337,727248488554,0.41753,0.25387
304.96014,727248556491,0.40563,0.2202
304.96753,727248630128,0.39557,0.19171
304.97333,727248688545,0.38743,0.17047
304.98065,727248761609,0.37286,0.11388
304.98694,727248824269,0.32491,-0.02564
304.99365,727248891818,0.30238,-0.06782
305.00037,727248958764,0.3557,-0.03277
305.00763,727249031180,0.44425,0.09313
305.01373,727249092241,0.39929,0.00778
305.02032,727249158332,0.38591,-0.03734
305.02698,727249224849,0.37788,-0.06441
305.03381,727249292927,0.38586,-0.0026
305.04175,727249372713,0.39302,0.03708
305.04889,727249443876,0.39839,0.06684
305.05377,727249492906,0.401,0.08956
305.06055,727249560550,0.39434,0.0575
305.06708,727249626134,0.3889,0.03127
305.07397,727249695028,0.38918,0.04584
305.08075,727249762404,0.38976,0.0584
305.0874,727249828780,0.39025,0.06917
305.09412,727249896520,0.38991,0.07577
305.10083,727249963321,0.38912,0.12318
305.10748,727250029665,0.37675,0.15772
305.11414,727250096606,0.39043,0.18015
305.12091,727250164288,0.39718,0.19142
305.12744,727250229630,0.40123,0.19819
305.13434,727250298288,0.40504,0.21071
305.14099,727250365149,0.40684,0.21319
305.14771,727250432188,0.40799,0.21581
305.15442,727250499444,0.40893,0.21865
305.16095,727250564374,0.40841,0.22182
305.16827,727250637541,0.40762,0.22559
305.17438,727250698922,0.40752,0.23203
305.18115,727250766633,0.40672,0.23617
305.18768,727250831697,0.40591,0.2401
305.19458,727250900867,0.40613,0.24493
305.20129,727250967975,0.40645,0.24688
305.20776,727251032682,0.40673,0.2486
305.21625,727251117231,0.40609,0.25083
305.22144,727251169318,0.40738,0.25109
305.22772,727251232482,0.40854,0.25132
305.2348,727251303047,0.40871,0.24933
305.24133,727251368425,0.40512,0.24872
305.24866,727251441837,0.40195,0.24781
305.25482,727251502993,0.4012,0.24822
305.26147,727251569964,0.39993,0.2489
305.26831,727251637978,0.39894,0.24858
305.2749,727251704150,0.39802,0.24649
305.28137,727251768688,0.39746,0.24462
305.28839,727251838914,0.39703,0.24237
305.29486,727251903884,0.39673,0.239
305.30176,727251972540,0.37872,0.21327
305.30841,727252038875,0.38088,0.18661
305.31494,727252104596,0.38568,0.18225
305.32257,727252180885,0.3852,0.17782
305.32855,727252240379,0.38492,0.17517
305.33521,727252306938,0.38324,0.17041
305.3418,727252373042,0.3828,0.16933
305.34863,727252441376,0.38247,0.16853
305.35553,727252510634,0.38297,0.16889
305.362,727252574829,0.38303,0.16949
305.36859,727252640841,0.38307,0.16997
305.37549,727252709802,0.38292,0.17015
305.38257,727252780515,0.38325,0.17036
305.38879,727252842702,0.38352,0.17053
305.39532,727252908492,0.38432,0.17128
305.40228,727252978035,0.38441,0.17145
305.40894,727253044211,0.38448,0.1716
305.41559,727253110793,0.38436,0.17178
305.4231,727253185901,0.38354,0.17139
305.42957,727253250621,0.38279,0.17103
305.43567,727253311707,0.38236,0.1701
305.44244,727253379605,0.38187,0.16949
305.44904,727253445140,0.38142,0.16894
305.45575,727253512846,0.3809,0.16823
305.46252,727253580391,0.38034,0.16766
305.46918,727253647080,0.37982,0.16713
305.4765,727253719804,0.38022,0.16574
305.48248,727253779628,0.38035,0.16479
305.48932,727253848420,0.38047,0.1639
305.49603,727253915293,0.38047,0.16388
305.5025,727253979958,0.38101,0.16381
305.50922,727254047445,0.38153,0.16375
305.51605,727254115781,0.3814,0.16314
305.52277,727254182787,0.38158,0.16259
305.52979,727254253147,0.38175,0.16207
305.53632,727254318487,0.38182,0.1612
305.54291,727254384054,0.38186,0.16077
305.54956,727254450373,0.38191,0.16036
305.55627,727254517880,0.38192,0.16031
305.56305,727254585536,0.38178,0.16038
305.56958,727254651112,0.38165,0.16046
305.57642,727254718983,0.38108,0.16038
305.58313,727254786463,0.38077,0.16026
305.58972,727254852022,0.38049,0.16014
305.59741,727254929105,0.38038,0.15891
305.60303,727254985028,0.37973,0.15777
305.60974,727255052690,0.37911,0.15668
305.61639,727255119220,0.37956,0.15593
305.62469,727255202064,0.37934,0.15418
305.63,727255254897,0.37904,0.15355
305.6366,727255321082,0.37866,0.15299
305.64343,727255389291,0.37796,0.153
305.64996,727255454912,0.37726,0.15301
305.6568,727255523104,0.37672,0.1534
305.66394,727255594357,0.37617,0.1532
305.66992,727255654540,0.37561,0.153
305.67749,727255730044,0.37471,0.153
305.68335,727255788543,0.37395,0.15299
305.69031,727255857885,0.37319,0.15298
305.69855,727255940280,0.37283,0.15296
305.7049,727256003960,0.37217,0.15282
305.71027,727256057790,0.37151,0.15267
305.71716,727256126444,0.3707,0.15145
305.72375,727256192646,0.36991,0.15056
305.73047,727256259979,0.36912,0.14968
305.73761,727256331083,0.36837,0.14961
305.74457,727256400937,0.36808,0.14899
305.75098,727256464670,0.36778,0.14836
305.75714,727256526331,0.36778,0.14836
305.76404,727256595287,0.36778,0.14836
305.77063,727256661472,0.36778,0.14836
305.7774,727256729268,0.35167,0.15416
305.78467,727256801941,0.35167,0.15416
305.79059,727256860765,0.35167,0.15416
305.7973,727256928373,0.0,0.0
305.8045,727257000002,0.0,0.0
305.81079,727257063029,0.0,0.0
305.81757,727257130963,0.0,0.0
305.82428,727257197899,0.0,0.0
305.83051,727257260367,0.0,0.0
305.83844,727257339196,0.0,0.0
305.84448,727257400062,0.0,0.0
305.85089,727257464134,0.0,0.0
305.85822,727257537121,0.76819,-0.46742
305.86444,727257599386,0.76819,-0.46742
305.87115,727257666864,0.76819,-0.46742
305.87787,727257733610,0.0,0.0
305.88477,727257802641,0.22232,-0.3053
305.89124,727257867241,0.29642,-0.40707
305.89795,727257934598,0.44464,-0.61061
305.90448,727257999820,0.44464,-0.61061
305.91205,727258075306,0.44464,-0.61061
305.9184,727258138861,0.50511,-0.47191
305.92468,727258201782,0.53349,-0.50917
305.93146,727258269627,0.54296,-0.52159
305.93805,727258335687,0.55085,-0.51359
305.94519,727258406964,0.55683,-0.48368
305.95258,727258480533,0.56082,-0.46375
305.95929,727258547980,0.57833,-0.45636
305.96472,727258601968,0.56887,-0.46954
305.97162,727258671149,0.56151,-0.47979
305.97815,727258736620,0.57378,-0.46832
305.98505,727258805650,0.57378,-0.46832
305.99176,727258872540,0.57378,-0.46832
305.99847,727258939606,0.56973,-0.46899
306.005,727259005205,0.56451,-0.47102
306.01147,727259069738,0.56009,-0.47273
306.01837,727259138594,0.56683,-0.47094
306.02521,727259207029,0.56306,-0.48022
306.03186,727259273951,0.55975,-0.48834
306.03857,727259340516,0.56714,-0.4961
306.0451,727259406285,0.56507,-0.49537
306.05194,727259474475,0.56322,-0.49471
306.05859,727259541145,0.56133,-0.49551
306.06567,727259611679,0.56288,-0.49296
306.07214,727259676388,0.56428,-0.49064
306.08038,727259759020,0.56814,-0.48654
306.08838,727259839129,0.56814,-0.48654
306.09216,727259876543,0.56814,-0.48654
306.09949,727259949813,0.56814,-0.48654
306.10516,727260006876,0.57011,-0.48855
306.1123,727260078115,0.57193,-0.49041
306.12323,727260187227,0.57429,-0.48842
306.12793,727260234379,0.57411,-0.48484
306.133,727260284980,0.57393,-0.48152
306.13885,727260343637,0.59023,-0.44869
306.14563,727260411629,0.49377,-0.15225
306.15222,727260477430,0.46162,-0.05344
306.15912,727260546105,0.48357,0.00818
306.16595,727260614764,0.5171,-0.26996
306.17249,727260679931,0.52828,-0.36267
306.17981,727260753250,0.58301,-0.53877
306.18604,727260815471,0.55678,-0.44607
306.19244,727260879550,0.54803,-0.41517
306.1994,727260949068,0.54537,-0.37297
306.20593,727261014533,0.56654,-0.4289
306.21265,727261081704,0.5736,-0.44754
306.21924,727261147561,0.57209,-0.43638
306.2262,727261217239,0.57326,-0.42473
306.23273,727261282098,0.57404,-0.41697
306.23962,727261351196,0.56402,-0.4339
306.24768,727261431821,0.55762,-0.44059
306.25299,727261484903,0.55264,-0.4458
306.25964,727261551356,0.5533,-0.45032
306.26617,727261617025,0.55465,-0.44438
306.27289,727261684020,0.55578,-0.43943
306.27985,727261753213,0.55123,-0.44093
306.28674,727261822194,0.54972,-0.45054
306.29358,727261890822,0.54842,-0.45886
306.30029,727261957963,0.54645,-0.4582
306.30634,727262018391,0.55274,-0.45516
306.31323,727262087168,0.55833,-0.45245
306.31982,727262153523,0.55716,-0.4544
306.32654,727262220630,0.55361,-0.45462
306.33331,727262288250,0.55039,-0.45481
306.3399,727262354091,0.54914,-0.45632
306.34674,727262422314,0.54903,-0.4532
306.35333,727262488185,0.54893,-0.45035
306.35992,727262554485,0.54604,-0.45093
306.36676,727262622620,0.54515,-0.4468
306.37335,727262688602,0.54433,-0.44297
306.3808,727262762758,0.54476,-0.44583
306.38733,727262828537,0.54475,-0.44416
306.39349,727262890188,0.52436,-0.42786
306.40033,727262958312,0.5449,-0.36312
306.40704,727263025542,0.488,-0.41441
306.41376,727263092618,0.45955,-0.44005
306.42035,727263158789,0.47315,-0.41839
306.42712,727263226580,0.46128,-0.44223
306.43359,727263290990,0.45281,-0.45925
306.44043,727263359331,0.45484,-0.47798
306.44708,727263425643,0.45038,-0.47801
306.45398,727263494608,0.44681,-0.47803
306.46063,727263561558,0.48288,-0.47912
306.46735,727263628212,0.50583,-0.48487
306.474,727263695047,0.52526,-0.48974
306.48065,727263761637,0.52526,-0.48974
306.48743,727263829201,0.52986,-0.47613
306.49402,727263895524,0.53385,-0.46435
306.50208,727263975647,0.58269,-0.48376
306.50818,727264037058,0.5635,-0.31231
306.51422,727264097292,0.5571,-0.25516
306.52094,727264164614,0.55443,-0.1681
306.52759,727264231134,0.41761,-0.39491
306.53418,727264297034,0.372,-0.47051
306.54095,727264364623,0.37798,-0.46637
306.54773,727264432113,0.43025,-0.30897
306.5542,727264496900,0.44768,-0.2565
306.56122,727264567124,0.48253,-0.15157
306.56757,727264630710,0.48253,-0.15157
306.57574,727264712246,0.48253,-0.15157
306.58105,727264765717,0.0,0.0
306.58789,727264833725,0.0,0.0
306.59454,727264900703,0.0,0.0
306.6012,727264966837,0.0,0.0
306.60846,727265039362,0.0,0.0
306.6145,727265099977,0.0,0.0
306.62189,727265173753,0.0,0.0
306.62787,727265233827,0.0,0.0
306.63446,727265299612,0.0,0.0
306.64148,727265369805,0.0,0.0
306.64819,727265436762,0.0,0.0
306.65466,727265501717,0.0,0.0
306.66156,727265570893,0.0,0.0
306.66821,727265637251,0.0,0.0
306.67505,727265705365,0.0,0.0
306.68286,727265783445,0.0,0.0
306.68835,727265838615,0.0,0.0
306.69489,727265903904,0.0,0.0
306.70178,727265972665,0.0,0.0
306.70831,727266038087,0.0,0.0
306.71509,727266105915,0.0,0.0
306.72168,727266172126,0.0,0.0
306.72913,727266246417,0.0,0.0
306.73517,727266306552,0.0,0.0
306.74176,727266372442,0.0,0.0
306.7486,727266441102,0.0,0.0
306.75537,727266508766,0.0,0.0
306.76196,727266574806,0.0,0.0
306.7688,727266643155,0.0,0.0
306.77545,727266709862,0.0,0.0
306.78192,727266774375,0.0,0.0
306.78894,727266844387,0.0,0.0
306.79553,727266910293,0.0,0.0
306.80231,727266978066,0.30876,0.3068
306.80865,727267041781,0.31746,0.31129
306.81573,727267112282,0.32036,0.31278
306.82269,727267182228,0.3342,0.30878
306.82935,727267248269,0.33765,0.31004
306.83575,727267312361,0.33996,0.31088
306.84589,727267413967,0.33996,0.31088
306.85016,727267456401,0.33996,0.31088
306.8559,727267513766,0.33996,0.31088
306.86255,727267580613,0.34619,0.3117
306.8692,727267647312,0.38286,0.32094
306.87592,727267714334,0.39509,0.32402
306.88306,727267785727,0.41701,0.28999
306.88922,727267847200,0.46251,0.24256
306.89716,727267926543,0.49485,0.18372
306.90265,727267981368,0.49947,0.16051
306.9093,727268047820,0.51796,0.11949
306.91614,727268116599,0.51796,0.11949
306.92279,727268183162,0.50817,0.14699
306.92987,727268253915,0.46795,0.20833
306.93719,727268326708,0.45274,0.22524
306.94299,727268385008,0.45274,0.22524
306.94965,727268451730,0.45274,0.22524
306.9563,727268518279,0.45274,0.22524
306.96301,727268585123,0.474,0.20143
306.96967,727268651445,0.48519,0.19422
306.9765,727268719767,0.49191,0.1899
306.98315,727268786357,0.49191,0.1899
306.98981,727268852884,0.49191,0.1899
306.9964,727268919248,0.49191,0.1899
307.00317,727268987032,0.4979,0.18529
307.00989,727269053841,0.4979,0.18529
307.01666,727269121420,0.4979,0.18529
307.02325,727269187626,0.33373,0.23762
307.03107,727269265792,0.33157,0.23828
307.03668,727269322154,0.33084,0.2385
307.0434,727269388962,0.33673,0.24423
307.05011,727269456287,0.33651,0.24268
307.05743,727269529637,0.33637,0.24164
307.0639,727269594038,0.33857,0.24068
307.07001,727269654965,0.33941,0.24135
307.07666,727269721843,0.34006,0.24187
307.08344,727269789619,0.34224,0.24224
307.09003,727269855622,0.34517,0.24466
307.09686,727269923971,0.34761,0.24668
307.10352,727269990204,0.34912,0.24848
307.11084,727270063301,0.35091,0.25026
307.11713,727270126356,0.35224,0.25311
307.12384,727270193758,0.35262,0.25702
307.13123,727270267323,0.35329,0.26481
307.13727,727270327540,0.3537,0.27292
307.14429,727270398172,0.35375,0.27836
307.15063,727270461345,0.36345,0.30992
307.15729,727270528119,0.3595,0.33538
307.16473,727270602651,0.35683,0.34526
307.17072,727270661919,0.35611,0.34944
307.17725,727270727669,0.35567,0.35195
307.18402,727270795533,0.35782,0.35316
307.19073,727270862426,0.36311,0.35569
307.19727,727270927734,0.36708,0.35758
307.20416,727270996941,0.36255,0.24965
307.21075,727271062780,0.36255,0.24965
307.21771,727271132119,0.36255,0.24965
307.22461,727271200935,0.36543,0.17543
307.23083,727271263438,0.36543,0.17543
307.23767,727271331628,0.36543,0.17543
307.2442,727271396877,0.36543,0.17543
307.25134,727271468425,0.36565,0.16049
307.25885,727271543703,0.36565,0.16049
307.26495,727271604821,0.51186,-0.13996
307.27118,727271666591,0.65807,-0.4404
307.27765,727271731434,0.65807,-0.4404
307.28461,727271801382,0.65807,-0.4404
307.29126,727271867405,0.0,0.0
307.29791,727271934464,0.0,0.0
307.30469,727272001932,0.0,0.0
307.31134,727272068376,0.0,0.0
307.31787,727272133491,0.0,0.0
307.32581,727272213235,0.0,0.0
307.33148,727272270089,0.0,0.0
307.33813,727272336479,0.0,0.0
307.34473,727272402213,0.25863,-0.27419
307.35138,727272468681,0.51727,-0.54837
307.35815,727272536448,0.51727,-0.54837
307.36536,727272608769,0.51727,-0.54837
307.37146,727272669717,0.0,0.0
307.3783,727272737910,0.0,0.0
307.38507,727272805874,0.0,0.0
307.39264,727272881738,0.0,0.0
307.39825,727272937592,0.0,0.0
307.40515,727273006273,0.0,0.0
307.41174,727273072701,0.0,0.0
307.41858,727273140622,0.0,0.0
307.42523,727273207618,0.0,0.0
307.4317,727273272281,0.0,0.0
307.43829,727273337908,0.0,0.0
307.44531,727273408055,0.18618,0.17421
307.45203,727273475123,0.36684,0.33488
307.45953,727273550614,0.36409,0.32812
307.46576,727273612429,0.36,0.33525
307.47211,727273675878,0.35396,0.33491
307.47913,727273746440,0.35033,0.3347
307.48553,727273810222,0.34568,0.33326
307.49225,727273877462,0.3403,0.33217
307.49896,727273944472,0.33626,0.33135
307.50562,727274011130,0.33626,0.33135
307.51208,727274076030,0.33626,0.33135
307.5191,727274145846,0.33626,0.33135
307.52576,727274212366,0.3319,0.33084
307.53241,727274278858,0.3319,0.33084
307.53949,727274350010,0.3319,0.33084
307.54559,727274411278,0.0,0.0
307.55225,727274477795,0.0,0.0
307.55902,727274545506,0.0,0.0
307.56586,727274613372,0.0,0.0
307.57306,727274685844,0.0,0.0
307.57928,727274747661,0.0,0.0
307.58594,727274814231,0.0,0.0
307.59253,727274880336,0.0,0.0
307.59912,727274946559,0.0,0.0
307.6062,727275016791,0.31277,0.30757
307.61249,727275080056,0.32027,0.31378
307.61945,727275149477,0.32277,0.31585
307.62622,727275217099,0.32011,0.31021
307.63409,727275296147,0.32236,0.3046
307.63947,727275349929,0.32386,0.30085
307.64624,727275417621,0.37214,0.12932
307.65289,727275483769,0.47297,0.09087
307.65942,727275549072,0.50658,0.07806
307.66632,727275618442,0.55006,0.01764
307.67285,727275683851,0.54896,0.03508
307.67975,727275752517,0.54859,0.04089
307.68665,727275821614,0.56437,0.01713
307.69305,727275885409,0.56543,-0.00154
307.69971,727275952264,0.56614,-0.01399
307.7063,727276017908,0.56176,-0.00621
307.71313,727276086268,0.5452,-0.01449
307.71973,727276152115,0.53232,-0.02092
307.72638,727276219056,0.53509,-0.01246
307.73322,727276287462,0.53264,-0.00745
307.73987,727276353892,0.5306,-0.00327
307.74646,727276419821,0.52929,0.00742
307.75348,727276489762,0.52967,0.01799
307.76306,727276585616,0.52999,0.02715
307.77112,727276666078,0.53164,0.03704
307.77374,727276692541,0.53627,0.03771
307.78021,727276757157,0.52751,0.06446
307.7868,727276823392,0.4362,0.18168
307.79431,727276898067,0.47503,0.16735
307.80042,727276959310,0.48343,0.1921
307.80701,727277025048,0.38326,0.23662
307.8136,727277091325,0.36443,0.25086
307.82043,727277159626,0.3122,0.27994
307.82715,727277226715,0.3274,0.25984
307.83374,727277292266,0.32445,0.24268
307.84045,727277359361,0.32297,0.2341
307.84723,727277427295,0.32411,0.24135
307.85394,727277494307,0.32578,0.24415
307.86053,727277560560,0.32697,0.24614
307.86768,727277631567,0.32816,0.2519
307.87408,727277695627,0.33658,0.25516
307.8808,727277762813,0.34331,0.25777
307.88733,727277828428,0.35223,0.25544
307.8941,727277895902,0.36082,0.25245
307.90143,727277969344,0.36808,0.24992
307.90741,727278028868,0.37314,0.24801
